"","AMC10","AMC1","AMC21","AMC22","AMC23","AMC24","AMC25","AMC26","AMC27","AMC28","AMC29","AMC2","AMC30","AMC31","AMC32","AMC33","AMC34","AMC35","AMC36","AMC37","AMC38","AMC39","AMC3","AMC40","AMC41","AMC42","AMC43","AMC44","AMC45","AMC46","AMC47","AMC48","AMC49","AMC4","AMC50","AMC51","AMC52","AMC53","AMC54","AMC55","AMC56","AMC57","AMC58","AMC59","AMC5","AMC60","AMC6","AMC7","AMC8","AMC91","AMC93","AMC94","AMC95","AMC96","AMC9"
"1523415",0,183,0,171,81,66,137,0,323,246,0,0,145,0,168,170,0,188,307,3,789,0,0,508,0,56,142,287,353,0,169,0,0,693,0,0,111,149,863,110,0,184,0,53,0,432,1677,0,1,696,770,435,341,484,167
"2950605",0,165,0,152,87,58,147,0,382,235,0,0,149,0,166,171,0,169,212,0,883,0,0,528,0,47,141,253,345,0,178,0,0,647,0,0,122,169,655,95,0,173,0,54,0,453,1738,0,0,691,706,387,329,478,240
"1030157",0,57,1,54,30,32,63,0,118,105,1,0,56,0,62,72,0,104,116,2,370,1,0,172,0,24,65,97,144,0,59,0,0,193,0,0,62,62,285,60,0,91,0,27,0,138,791,0,0,298,329,175,126,205,54
"3095341",0,28,0,24,16,17,23,0,40,29,0,0,32,0,25,30,0,25,37,1,154,0,0,64,0,5,32,37,58,0,34,0,0,108,0,0,22,17,119,6,0,39,0,0,0,52,328,0,0,110,147,84,62,100,23
"363835",0,25,0,35,11,13,33,1,53,56,0,1,37,0,34,28,0,43,58,2,153,0,1,102,0,14,35,64,73,0,34,0,0,124,0,0,27,43,180,23,2,39,0,20,0,94,435,0,0,163,172,82,89,104,39
"2714943",0,19,0,12,11,10,26,0,58,38,0,0,29,0,24,24,0,27,44,2,111,0,0,89,0,4,28,38,46,1,31,0,0,85,0,0,31,23,122,13,0,17,0,3,0,56,353,0,0,130,148,75,60,104,20
"1045317",0,18,0,30,10,8,20,0,55,36,1,0,29,0,41,33,0,57,57,0,201,0,0,85,0,9,23,55,81,0,37,0,0,90,0,0,21,17,133,18,0,27,0,11,0,62,384,0,1,156,147,88,60,81,37
"386874",0,17,0,20,10,6,16,0,45,58,0,0,23,0,31,31,0,31,53,1,117,0,0,102,0,12,17,53,59,0,30,0,0,69,0,0,33,18,130,13,0,27,0,4,0,59,287,0,0,106,119,80,61,109,26
"1609977",0,181,0,192,101,68,165,1,454,201,0,0,123,0,130,183,0,160,212,1,837,0,0,501,0,40,140,227,318,0,153,0,0,903,0,0,109,191,660,93,0,184,0,52,0,629,1507,0,0,643,636,376,284,384,238
"2872652",0,54,1,66,54,28,51,1,103,121,0,0,96,0,68,83,0,85,122,3,374,0,0,197,0,22,56,141,187,0,89,0,0,292,1,0,41,70,338,42,0,93,0,20,0,211,841,0,0,363,398,189,149,280,68
"563996",0,182,0,213,74,70,227,0,486,377,0,1,247,0,287,258,2,276,397,3,1181,0,0,721,0,104,242,392,482,0,239,0,0,723,0,0,164,281,1113,131,0,257,0,58,0,678,2664,0,0,1194,1229,670,458,791,242
"3132797",0,33,0,19,12,7,32,0,44,41,0,0,38,0,34,34,0,28,54,0,157,0,0,96,0,15,31,43,60,0,39,1,0,63,0,0,28,29,142,24,0,49,0,16,0,66,325,0,0,118,189,66,60,107,38
"1560345",0,79,0,80,40,17,60,0,193,88,0,0,82,0,69,74,0,71,121,0,394,0,0,227,0,26,62,90,142,0,78,0,0,302,0,1,49,81,354,43,0,70,0,22,0,204,902,0,0,352,392,208,153,210,104
"2759526",0,81,0,72,52,31,74,0,157,112,0,0,63,0,73,84,0,89,152,0,437,1,0,257,0,22,82,132,161,0,97,0,0,279,0,0,60,77,367,37,0,84,0,20,0,160,951,0,0,372,396,226,186,303,91
"2698828",0,21,0,14,13,15,22,0,47,43,0,0,34,0,23,45,0,35,56,0,167,0,0,116,0,8,43,59,72,0,50,0,0,66,0,0,23,29,164,21,0,34,0,11,0,54,381,0,0,143,144,92,69,125,26
"2949093",0,129,0,103,50,50,108,0,252,150,0,0,127,0,142,141,0,163,211,1,706,0,0,419,0,28,110,224,251,1,166,0,0,464,0,0,109,128,651,83,0,111,0,37,0,346,1599,0,0,609,663,352,281,396,113
"2594473",0,23,0,29,10,10,14,0,41,37,0,0,27,0,25,21,0,35,50,1,130,0,0,65,0,8,18,49,47,0,30,0,0,87,0,0,20,16,125,26,0,23,0,8,0,38,296,0,0,132,100,62,50,91,23
"1813879",0,162,0,192,80,60,164,0,367,217,0,1,131,0,142,214,0,192,256,0,857,0,1,429,0,42,148,256,279,0,136,0,0,623,2,0,126,182,606,125,0,152,0,44,0,474,1675,0,0,784,831,388,344,506,165
"1176646",0,20,1,23,13,9,18,0,39,49,0,0,22,0,17,38,0,21,30,0,128,0,0,67,0,6,27,40,46,0,34,0,0,68,0,0,17,18,117,16,0,18,0,5,0,44,283,0,0,129,118,67,71,89,16
"2970925",0,33,2,39,19,14,24,0,57,58,0,0,40,0,47,58,0,42,48,1,169,0,0,98,0,1,35,32,107,0,32,0,0,90,0,0,28,42,173,16,0,78,0,6,0,130,401,0,0,132,219,119,73,71,22
"1144307",0,19,0,25,8,5,20,0,39,26,0,0,22,0,24,25,0,32,39,0,108,0,0,58,0,13,15,23,44,0,21,0,0,86,0,0,27,22,83,3,0,21,0,8,0,58,227,0,0,102,97,65,56,54,16
"3038927",0,27,0,42,11,4,32,0,78,66,0,0,29,0,47,42,0,55,58,2,219,0,0,121,0,18,46,68,67,0,46,1,0,137,0,1,29,23,204,27,0,48,0,17,0,95,479,0,0,178,241,103,85,146,38
"2676077",0,40,5,48,23,16,26,0,110,64,0,0,50,0,39,65,0,105,86,3,246,0,0,166,0,16,59,93,91,1,37,0,0,171,0,0,33,50,205,14,0,43,0,18,0,95,522,0,0,214,276,108,89,153,51
"2733867",0,27,0,28,13,9,18,0,32,53,0,1,26,0,31,37,0,36,56,0,178,1,0,68,0,18,43,63,71,0,39,0,0,73,0,0,28,29,128,21,0,43,0,8,0,58,339,0,0,158,142,76,41,95,23
"627192",0,28,1,49,26,18,50,0,126,90,1,0,53,0,56,58,0,62,93,1,274,0,0,166,0,12,64,101,92,0,76,0,0,255,2,0,35,53,316,32,0,70,0,12,0,141,702,0,0,266,300,152,117,162,67
"135719",0,68,1,92,28,37,93,0,192,141,0,0,125,0,99,98,0,79,158,0,433,0,0,252,0,41,67,157,225,0,76,0,0,319,0,0,90,116,384,77,0,132,0,41,0,250,932,0,1,394,355,207,178,265,84
"13688",0,179,1,206,70,37,182,0,482,165,0,0,120,0,87,112,0,122,158,2,597,1,0,336,0,40,119,155,213,0,108,1,0,816,1,0,95,250,497,70,0,106,0,49,0,640,1053,0,0,431,463,292,203,301,294
"3025670",0,16,0,15,13,12,15,0,45,42,0,0,26,0,19,22,0,28,35,0,174,0,0,92,0,8,23,46,60,0,44,0,2,81,0,0,21,25,111,17,0,55,0,13,1,64,320,0,0,124,169,70,54,63,35
"3079861",0,26,0,14,15,4,22,1,51,53,0,0,15,0,23,20,0,38,44,1,137,0,0,56,0,2,27,47,39,0,23,0,0,107,0,0,21,17,108,10,0,25,0,5,1,44,275,0,0,113,122,71,34,68,14
"2571749",0,49,2,50,34,12,95,1,129,148,0,1,71,0,89,86,0,94,111,0,286,0,0,194,0,19,57,108,163,1,57,1,0,241,3,0,46,60,287,51,0,71,0,36,0,179,798,0,1,247,340,184,150,203,76
"2025349",0,25,0,33,5,6,21,0,59,42,0,0,18,0,22,27,0,25,40,0,146,0,0,58,0,9,14,55,47,0,27,0,0,108,0,0,13,31,147,13,0,28,0,7,0,49,294,0,0,121,126,66,40,73,27
"164608",0,40,0,30,33,4,29,0,98,33,0,0,32,0,41,57,0,24,32,0,138,0,0,85,0,4,17,63,48,0,26,0,0,247,0,0,27,61,138,4,0,39,0,18,0,113,350,0,0,141,102,97,61,95,46
"2698673",0,34,0,53,16,20,22,0,82,74,0,0,39,0,28,44,0,54,94,1,245,0,1,150,0,16,41,87,88,0,31,0,0,156,0,0,41,34,172,21,0,26,1,4,0,111,432,0,0,244,220,110,96,164,50
"2896849",0,39,0,40,28,7,39,0,82,65,0,0,41,0,31,33,0,48,61,1,133,0,1,111,1,14,19,65,107,0,47,0,0,140,0,0,26,35,159,30,0,62,2,9,0,96,440,0,0,184,188,103,86,148,39
"2282397",0,25,3,21,14,12,14,1,42,25,0,0,28,0,14,25,0,37,17,5,98,0,0,89,1,4,25,34,50,2,25,0,0,68,0,0,13,24,121,17,0,12,0,8,0,46,246,0,2,86,93,49,51,64,27
"3114367",0,14,0,25,9,4,20,0,64,50,0,0,34,0,34,27,0,29,63,0,195,0,0,89,0,11,34,49,70,0,42,0,0,92,0,0,34,28,122,35,0,54,0,9,0,58,290,0,1,159,169,76,92,101,32
"2565556",0,50,1,45,13,12,38,0,69,61,0,1,47,0,44,50,0,57,91,0,193,0,0,116,0,18,35,66,105,0,46,0,0,144,0,0,49,40,215,24,0,39,0,13,0,106,462,0,0,167,211,106,86,167,51
"2968500",0,42,0,72,52,37,56,1,129,120,0,0,65,0,58,76,0,63,96,1,328,0,0,214,0,18,61,112,147,0,58,0,0,270,0,0,52,61,379,41,0,63,0,17,0,187,797,0,0,358,393,187,142,190,57
"2482763",0,41,0,51,19,26,34,1,124,93,0,0,60,0,58,50,0,94,111,0,301,0,0,190,0,18,35,90,134,0,57,0,0,220,0,0,58,37,248,31,0,51,0,19,0,160,659,0,0,265,311,168,164,201,86
"2486273",0,43,1,74,25,35,62,0,121,109,0,0,50,0,71,91,1,105,120,0,353,0,0,202,0,19,67,126,159,0,77,0,0,211,0,0,58,57,323,51,0,73,0,27,0,133,781,0,0,303,380,165,139,229,86
"2911495",0,42,0,59,30,19,32,0,104,75,0,0,55,0,63,67,0,69,72,1,313,0,0,150,0,21,49,96,112,0,75,0,0,164,0,0,36,44,219,35,0,89,0,6,0,104,578,0,0,228,273,129,116,151,50
"1357916",0,59,1,45,23,21,52,0,97,86,0,0,36,0,51,51,0,70,106,1,252,0,1,164,0,13,65,73,115,0,51,0,0,157,0,0,21,52,228,16,0,66,0,9,0,138,584,0,0,251,259,128,109,159,31
"267128",0,291,2,318,144,109,264,0,580,451,0,0,248,0,264,255,0,421,443,4,1778,0,0,926,0,56,242,485,680,0,311,1,0,1169,0,0,302,265,1542,145,0,379,0,93,0,788,3533,2,0,1803,1884,1019,790,1141,318
"2711215",0,64,1,55,21,15,48,0,138,62,0,0,44,0,57,58,0,47,83,0,243,0,0,136,0,9,50,75,127,0,48,0,0,224,0,0,42,64,174,27,0,75,0,9,0,167,443,0,0,232,288,108,89,168,59
"2762748",0,68,4,86,40,20,73,0,190,72,0,0,59,0,70,47,7,68,91,5,378,3,0,167,0,22,65,89,165,0,83,1,0,356,10,0,72,81,273,40,3,80,0,18,0,222,741,0,0,267,373,146,143,175,87
"2711156",0,18,0,39,21,10,44,0,68,66,0,0,42,0,32,27,0,49,58,0,206,0,0,129,0,11,28,60,83,0,37,0,0,136,0,0,33,39,195,23,0,50,0,9,0,95,348,0,0,164,201,97,83,110,30
"1850238",0,115,4,156,56,58,131,3,313,181,0,0,162,0,147,156,0,140,218,0,772,0,0,481,0,36,144,239,285,0,137,0,0,399,0,0,121,160,658,75,0,140,0,36,1,426,1776,0,0,719,702,394,361,410,165
"160791",0,180,0,179,87,53,178,1,349,225,0,0,146,0,151,142,0,215,240,1,890,0,1,443,0,63,158,221,377,0,158,0,0,632,0,0,118,155,666,113,0,246,0,42,0,516,1670,0,0,732,828,399,323,472,217
"1909299",0,28,0,10,13,13,24,0,33,29,0,0,57,0,9,45,0,22,59,0,135,0,0,118,0,13,23,51,55,1,24,0,0,83,0,0,15,16,142,13,0,54,0,0,0,68,326,0,0,132,111,70,58,97,11
"3053610",0,1018,0,1147,535,330,863,0,2313,1801,0,9,929,0,1070,793,0,1433,1732,0,4686,0,0,3888,0,227,1387,1404,2407,7,1156,0,0,3884,0,0,496,1155,4637,765,0,740,0,292,0,2237,12412,0,0,4700,5667,2544,2365,3107,961
"1042",0,31,1,31,24,10,26,0,68,48,0,0,29,0,29,49,0,48,44,1,138,0,0,91,0,11,27,47,86,0,40,0,0,95,0,0,31,35,148,13,0,55,0,11,0,61,355,0,0,134,157,121,76,106,40
"2829500",0,10,0,13,4,1,5,0,43,20,0,0,8,0,11,11,0,44,20,1,86,0,0,30,0,3,11,44,34,0,21,0,0,58,0,0,22,4,84,7,1,30,0,2,0,32,182,0,0,80,99,46,35,46,21
"1798193",0,20,2,20,10,5,9,0,51,25,0,0,17,0,28,34,0,32,22,1,100,0,0,74,0,4,18,33,48,0,22,0,0,48,0,0,16,22,88,15,0,25,0,7,0,55,231,0,0,88,85,44,49,61,10
"39960",0,28,3,35,26,14,38,0,68,49,0,0,41,0,39,52,0,60,55,5,205,0,0,129,0,2,49,71,93,0,52,0,0,156,0,0,49,37,199,23,0,30,0,10,0,82,488,0,0,208,209,95,108,122,40
"2854260",0,21,1,18,7,6,20,0,38,32,0,0,13,1,20,11,0,13,26,1,81,0,1,52,0,9,14,27,36,1,20,0,0,60,0,0,6,7,67,16,0,20,0,4,0,39,196,0,0,81,120,54,43,67,12
"2060312",0,34,1,24,15,9,31,0,50,40,0,0,17,0,18,31,2,28,46,0,119,0,1,53,0,1,8,33,53,1,21,0,0,88,0,0,19,19,98,14,0,22,0,4,0,61,239,0,0,106,105,65,43,68,23
"450378",0,22,4,36,12,7,20,0,68,34,0,0,26,1,23,30,0,30,46,1,140,0,0,76,0,9,29,45,47,1,22,0,0,107,0,0,17,12,122,15,0,35,1,9,0,62,319,0,0,118,142,93,67,85,19
"543877",0,42,0,28,15,9,29,2,63,40,0,0,28,0,25,36,0,30,53,0,165,0,0,98,0,14,25,38,63,0,27,0,0,90,0,0,30,30,144,18,0,25,0,6,0,68,332,0,2,146,154,60,65,106,27
"335406",0,57,1,75,34,34,72,0,184,113,0,0,69,0,64,102,0,107,158,5,460,0,0,319,0,30,64,88,219,0,105,0,0,317,0,2,49,85,399,55,0,83,1,22,0,181,894,0,0,388,464,254,195,247,88
"1892855",0,32,0,50,33,17,29,0,89,55,0,1,47,0,28,47,0,62,56,0,215,0,0,125,0,12,44,74,80,0,40,0,0,175,0,0,44,45,189,25,0,43,0,19,0,108,463,0,0,174,192,116,117,112,57
"2862331",0,23,0,26,12,7,19,0,43,38,0,0,22,0,23,11,0,24,30,0,137,0,0,51,0,3,15,45,45,0,29,0,0,76,0,0,19,20,100,17,0,25,0,5,0,41,267,0,0,108,136,66,54,81,25
"2835787",0,24,0,8,18,9,20,0,40,43,0,0,29,0,12,32,0,19,43,0,132,0,0,95,0,4,26,34,67,0,26,0,0,93,0,1,21,24,99,19,0,29,0,14,0,48,272,0,0,134,148,55,69,85,45
"1263728",0,5,7,18,6,1,7,0,31,23,2,0,23,0,20,14,0,17,26,1,92,0,1,35,0,7,16,23,34,0,9,2,0,56,0,0,9,6,84,5,0,20,0,1,11,34,205,0,1,87,83,39,26,24,20
"82367",0,20,10,6,7,4,11,2,30,28,1,1,17,0,5,9,0,16,13,3,66,1,0,38,0,1,16,25,26,1,14,1,0,91,0,0,17,23,95,4,0,16,0,9,7,24,146,0,0,87,101,53,29,38,19
"266",0,18,1,12,9,2,17,1,27,10,0,0,12,0,3,9,1,8,35,0,136,0,0,53,0,4,17,22,36,0,29,0,2,38,0,0,10,4,68,10,0,14,0,4,1,40,161,1,0,63,105,47,42,36,18
"34004",0,12,5,17,1,5,10,0,39,26,1,0,12,0,12,17,0,19,23,5,94,0,1,68,0,2,8,18,29,0,13,0,0,60,0,0,16,20,59,6,0,30,0,2,3,29,192,0,0,92,113,51,42,37,27
"34007",0,32,4,25,18,12,33,1,48,36,0,0,22,1,13,27,0,25,61,0,160,1,0,104,3,3,27,46,77,0,24,2,0,154,0,0,23,29,114,8,0,46,0,6,0,93,284,0,0,170,128,71,107,77,31
"43057",0,19,1,12,4,6,9,0,32,22,0,0,19,2,17,9,0,15,25,0,75,0,0,52,0,1,7,32,38,0,18,1,0,51,0,0,17,25,88,6,0,15,0,2,0,42,167,0,0,68,82,38,35,42,17
"991904",0,19,0,29,17,9,15,0,61,27,0,0,26,0,12,36,0,26,47,3,154,0,0,124,0,8,32,41,61,0,41,0,0,101,0,0,28,23,128,8,0,43,0,5,0,75,326,0,0,139,156,86,67,83,24
"195105",0,17,7,6,14,5,9,0,21,22,0,0,6,0,24,30,0,30,11,0,113,0,0,60,0,1,21,32,31,0,14,1,0,74,0,1,18,13,73,10,2,20,0,3,0,62,195,0,1,99,112,42,45,61,29
"2897332",0,39,0,31,34,17,58,0,106,65,0,0,59,0,13,53,0,44,86,0,350,1,3,164,0,16,52,95,118,0,70,0,0,289,0,1,29,48,336,25,0,53,1,14,0,172,624,0,0,316,314,140,145,135,64
"257708",0,21,2,32,15,9,29,0,69,38,0,0,38,0,17,34,0,48,54,2,200,0,0,123,0,20,34,52,77,0,27,0,0,191,0,0,25,42,185,23,0,42,0,22,0,144,385,0,0,190,228,98,69,82,31
"1750527",0,34,0,39,23,7,48,0,126,60,0,1,44,0,17,49,0,40,70,0,226,0,0,152,0,4,38,75,100,0,56,0,0,195,0,0,27,47,237,24,0,66,0,12,0,129,473,0,0,251,300,131,122,117,70
"207340",0,26,0,47,21,18,48,0,97,83,0,0,60,0,20,47,0,52,78,0,298,0,0,149,0,7,24,61,96,0,41,0,0,278,0,0,30,50,266,21,0,69,0,0,0,164,572,0,0,250,247,131,103,120,56
"215221",0,21,0,14,0,8,6,0,60,26,0,0,23,0,12,9,0,53,21,0,88,0,0,84,0,6,14,21,23,0,13,2,0,65,0,0,21,27,98,14,0,28,0,2,0,41,252,0,0,115,123,41,52,55,22
"1225128",0,27,0,19,17,10,15,0,66,43,0,0,41,0,14,42,0,26,46,1,155,0,0,101,0,8,36,36,71,0,32,1,0,128,0,0,29,33,147,12,0,34,0,4,0,105,347,0,0,188,179,88,78,74,27
"3133721",0,19,1,24,7,3,26,0,68,38,0,0,27,0,10,28,0,18,24,0,131,0,0,74,0,2,29,40,56,0,22,0,0,118,0,1,21,21,102,9,0,30,0,11,0,75,229,0,0,137,110,65,46,72,33
"1484109",0,20,1,9,9,3,12,0,56,21,0,0,15,0,13,24,0,12,27,0,112,0,0,74,0,4,14,20,42,0,18,0,0,113,0,0,17,19,95,10,0,21,0,4,0,67,184,0,0,78,112,49,33,43,16
"1969806",0,25,0,17,5,8,21,0,73,40,0,0,19,0,16,27,0,24,35,0,152,0,0,94,0,4,27,22,47,0,16,0,0,112,0,0,14,19,107,11,0,25,0,9,0,70,260,0,0,136,139,79,46,58,29
"652764",0,17,1,29,13,3,21,0,51,17,0,0,20,0,13,24,0,25,27,0,103,0,0,56,0,6,14,20,45,0,18,0,0,104,1,0,24,17,83,16,0,19,0,1,0,54,189,0,0,92,104,47,41,33,14
"137722",0,38,0,28,8,7,20,0,44,32,0,0,27,0,18,26,0,28,50,0,135,0,0,82,0,9,14,43,62,0,29,0,0,104,0,0,20,32,135,14,0,23,0,13,0,84,312,0,0,123,148,75,63,81,30
"709810",0,41,0,25,20,11,20,0,108,28,1,0,46,0,12,46,0,37,59,0,189,0,0,130,0,6,31,99,127,0,42,0,0,188,0,0,24,26,204,23,0,37,0,13,0,100,414,0,0,171,185,98,77,86,45
"192",0,57,0,66,31,8,29,0,113,103,0,0,49,0,44,71,0,58,62,0,415,0,0,227,0,16,55,67,121,0,45,0,0,253,0,1,50,79,343,36,0,58,0,19,0,209,701,0,0,311,327,175,157,148,52
"2970906",0,48,0,41,13,19,37,0,117,58,0,0,32,0,15,40,2,49,62,2,225,0,2,131,0,0,38,48,74,0,61,0,0,211,0,0,17,32,194,28,0,45,1,23,0,120,499,0,0,208,238,100,86,109,69
"2202148",0,30,2,46,25,15,34,0,96,66,0,0,33,0,18,41,0,40,42,2,219,0,0,151,0,9,35,54,124,0,45,0,0,159,0,0,31,50,225,20,0,51,2,7,0,115,496,0,0,220,209,120,96,109,61
"528244",0,18,0,17,12,9,31,1,77,41,0,0,17,0,24,17,0,36,61,0,172,0,0,105,0,7,20,60,42,0,14,0,0,117,0,0,25,15,138,12,0,31,0,13,0,83,329,0,0,160,164,99,67,80,37
"1064539",0,29,0,21,6,2,55,0,44,48,0,0,32,0,9,18,0,31,27,0,134,0,0,60,0,7,33,46,51,0,40,0,0,61,0,0,21,11,139,3,0,20,0,0,0,64,244,0,0,136,144,71,52,65,13
"286727",0,16,0,23,2,1,13,0,31,42,0,0,11,0,14,11,0,5,11,0,98,0,0,47,0,0,14,27,40,0,18,0,0,72,0,0,14,17,119,17,0,14,0,2,0,27,210,0,0,77,83,33,52,44,32
"193",0,16,0,16,3,1,12,0,32,30,0,0,13,0,15,25,0,18,32,0,109,0,0,36,0,6,24,29,48,0,18,0,0,82,0,0,8,22,76,13,0,12,0,7,0,58,182,0,0,90,105,43,39,56,6
"2233999",0,12,0,27,8,14,16,0,38,35,0,0,20,0,12,20,0,19,16,1,102,0,0,73,0,1,19,28,48,0,24,0,0,92,0,0,14,29,73,5,0,29,0,4,0,80,219,0,0,87,84,39,55,47,28
"1817965",0,16,0,31,7,13,24,0,71,34,0,0,33,0,17,40,0,20,34,0,117,0,0,121,0,1,23,47,84,0,36,0,0,173,0,0,19,20,144,18,1,15,0,12,0,111,352,0,0,160,167,97,82,109,32
"1612173",0,23,0,18,6,4,25,0,33,36,0,0,19,0,11,14,0,30,29,0,101,0,0,64,0,4,13,32,41,0,23,0,0,52,0,0,3,24,88,16,0,12,0,0,0,79,214,0,0,97,107,34,33,43,23
"2220096",0,17,1,28,2,5,17,1,49,30,0,0,14,0,6,22,1,33,24,3,92,0,0,106,0,4,28,40,50,2,23,0,0,108,0,0,16,30,112,12,0,37,0,12,0,74,312,0,1,133,137,75,61,52,39
"3144925",0,36,0,44,15,10,51,0,139,62,0,0,42,0,27,38,0,43,66,1,221,0,0,188,0,9,51,63,95,0,33,0,0,227,0,0,31,48,273,33,0,49,0,10,0,188,548,0,0,232,259,118,108,123,53
"1085",0,17,0,16,6,7,18,1,37,41,0,0,15,0,15,8,1,13,25,1,123,0,0,61,0,7,24,19,30,0,30,0,0,90,0,0,16,11,113,7,0,7,0,3,0,46,268,0,0,89,113,69,46,53,15
"34018",0,32,1,22,10,11,23,0,69,35,0,0,17,1,16,50,0,17,26,0,139,0,0,77,0,2,16,41,65,1,23,1,0,125,0,0,14,40,114,9,0,13,1,5,0,83,236,0,0,117,105,82,80,63,32
"55518",0,10,0,13,5,2,15,0,34,15,0,0,26,0,8,18,0,12,31,0,57,0,0,47,0,3,9,21,37,0,16,0,0,66,0,0,13,19,67,5,0,21,0,1,0,57,151,0,0,86,93,47,38,46,26
"1663591",0,23,0,24,3,5,12,0,64,26,0,0,12,1,11,11,0,17,35,0,90,0,0,77,0,3,16,55,56,0,14,0,0,79,0,0,9,26,117,8,0,24,0,2,0,66,208,0,0,119,141,73,61,40,19
"111831",0,50,0,40,19,9,32,0,109,34,0,2,33,0,16,16,0,35,27,0,169,0,0,92,0,3,25,38,57,0,28,0,0,170,0,0,14,30,140,9,0,25,0,10,0,125,302,0,0,130,136,84,59,62,34
"3100173",0,57,0,33,22,15,49,0,117,81,0,0,30,0,27,54,0,48,51,0,182,0,0,164,0,9,22,59,100,0,42,0,0,203,0,0,19,43,232,31,0,43,1,10,0,163,514,0,0,262,215,120,112,92,40
"2602015",0,55,0,47,16,11,40,0,127,85,0,0,59,0,20,58,0,44,71,1,250,0,0,130,0,10,45,82,95,0,53,0,0,191,0,0,47,42,304,32,0,51,0,8,1,140,627,0,0,241,280,116,117,127,66
"94",0,104,0,123,47,33,98,1,311,197,0,1,106,0,61,127,0,156,139,0,576,0,1,361,0,22,92,172,258,0,125,0,1,572,0,0,66,97,585,39,0,114,0,22,0,339,1210,0,0,611,655,337,282,277,104
"2843330",0,22,0,28,8,5,23,0,64,28,0,0,14,0,11,12,0,26,32,0,86,0,0,62,0,3,23,24,51,0,20,0,0,94,0,0,15,20,122,14,0,21,0,4,0,60,252,0,0,100,122,52,81,64,14
"588932",0,18,33,18,9,14,11,5,58,27,0,0,15,0,7,19,4,17,29,1,107,0,0,53,0,2,12,23,21,2,23,0,1,72,0,0,6,40,88,1,0,19,1,6,11,63,181,1,0,83,95,60,57,58,30
"74313",0,13,1,8,10,5,14,0,49,30,0,0,9,0,9,10,1,21,15,0,100,0,0,43,0,5,10,28,36,1,14,0,0,71,0,0,7,8,59,4,0,12,0,3,0,47,187,0,0,78,65,41,34,49,14
"69665",0,103,0,103,51,54,109,0,190,185,0,0,163,1,179,179,0,129,241,0,562,0,0,400,0,56,150,182,237,1,129,0,0,273,1,0,103,105,454,120,1,190,0,41,0,235,1250,0,0,483,583,371,269,444,145
"2823693",0,29,0,22,18,8,23,1,79,38,0,0,22,0,22,24,0,27,16,0,131,0,0,78,0,7,17,38,53,0,29,0,0,93,0,0,15,37,115,14,0,28,0,7,0,55,263,0,0,115,96,55,47,77,39
"69666",0,17,0,35,7,14,23,0,69,32,0,0,28,0,26,29,0,30,26,0,149,0,0,93,0,4,41,40,59,0,25,0,0,116,0,0,16,18,131,27,0,20,0,7,0,80,314,0,0,138,130,59,55,76,29
"2708539",0,45,0,33,16,25,54,1,105,102,0,0,55,1,79,65,0,91,114,0,300,0,0,179,0,31,50,68,126,0,71,0,0,175,0,0,46,64,295,61,0,49,0,18,0,101,544,0,0,238,268,170,123,215,55
"88688",0,656,0,489,292,339,551,0,802,1020,0,2,776,0,878,907,0,967,1313,0,3258,0,0,2032,0,286,721,1134,1387,0,727,0,0,1649,0,1,631,526,2706,590,1,906,0,235,0,1041,6995,1,0,2696,3249,1907,1380,2710,684
"2010972",0,36,0,60,25,12,63,0,80,89,0,0,44,0,60,61,0,65,98,0,250,0,1,146,1,20,59,92,87,0,55,0,0,166,0,0,36,34,189,38,0,64,0,23,0,104,485,0,0,217,212,136,120,198,62
"155892",0,212,0,206,153,111,232,0,414,354,0,0,297,1,394,303,0,348,565,3,1245,1,0,741,0,130,242,385,479,0,353,0,0,695,0,0,251,263,1051,254,0,413,0,78,0,415,2785,0,0,1139,1259,798,554,1083,248
"284016",0,23,1,29,16,11,18,2,77,39,0,0,30,0,25,34,0,37,52,0,140,0,1,90,0,5,33,38,52,0,17,0,0,101,0,0,31,28,173,13,0,31,0,1,0,65,279,0,0,155,157,97,56,107,26
"225298",0,31,2,27,19,7,19,0,74,32,0,0,14,0,21,24,0,26,46,1,101,0,0,84,0,1,17,23,70,0,18,0,0,86,0,0,21,25,86,19,0,21,0,12,0,66,236,0,0,146,126,68,56,61,24
"2853163",0,9,3,14,8,2,20,0,14,26,0,0,17,0,22,12,0,20,21,0,65,0,0,54,0,5,18,21,37,0,21,0,0,56,0,0,17,22,70,11,0,12,0,4,0,21,143,0,0,69,112,32,42,62,13
"363952",0,20,1,29,23,15,14,0,50,23,0,0,28,0,35,25,0,38,78,25,155,0,0,110,0,5,37,55,53,0,41,4,1,139,39,1,43,24,110,28,8,44,0,15,4,100,327,3,10,189,191,109,91,76,42
"285",0,134,3,106,34,37,115,1,253,137,0,5,128,2,183,133,0,117,239,0,554,0,1,350,0,34,136,173,290,0,132,0,0,393,0,0,129,83,531,108,0,145,0,33,6,173,1182,0,13,533,621,353,251,339,116
"225991",0,31,17,34,8,19,29,2,65,79,0,0,61,0,50,47,0,40,48,6,224,0,4,149,0,10,50,56,87,1,75,0,0,198,2,0,53,35,190,40,0,45,0,14,19,72,451,0,2,214,203,121,81,145,67
"2949090",0,39,0,39,16,5,38,0,59,66,0,0,34,0,47,41,0,46,74,0,199,0,0,120,0,14,43,51,81,1,44,0,0,85,0,0,48,41,150,25,1,40,0,7,1,45,394,0,0,147,181,104,91,170,27
